rentalline_id,transaction_id,inventory_id,line_price,vat
877,6941,10994,36.00,7.20
878,2172,13384,66.00,13.20
879,28243,7602,105.00,21.00
880,23607,4129,12.00,2.40
881,29612,4527,18.00,3.60
882,19375,8737,25.00,5.00
883,12882,1152,4.00,0.80
884,1807,12617,18.00,3.60
885,13097,1176,60.00,12.00
886,30878,3143,20.00,4.00
887,33699,7949,18.00,3.60
888,11222,10452,10.00,2.00
889,31998,8898,7.50,1.50
890,9181,2917,24.00,4.80
891,38623,2638,48.00,9.60
892,34430,2814,12.00,2.40
893,3556,4038,18.00,3.60
894,4895,1034,24.00,4.80
895,25310,1264,35.00,7.00
896,20140,8776,30.00,6.00
897,1105,7372,30.00,6.00
898,11184,14051,22.50,4.50
899,19584,1501,12.00,2.40
900,25835,13778,36.00,7.20
901,22951,12524,2.00,0.40
902,21091,13720,3.00,0.60
903,31941,10808,5.00,1.00
904,1752,135,37.50,7.50
905,29332,5686,27.00,5.40
906,16317,7018,22.50,4.50
907,35183,12988,18.00,3.60
908,38912,6586,30.00,6.00
909,36325,8975,4.00,0.80
910,23124,12000,12.00,2.40
911,18462,170,6.00,1.20
912,4663,4595,4.50,0.90
913,12903,10957,5.00,1.00
914,25491,5929,12.00,2.40
915,13680,12910,10.00,2.00
916,17976,6407,35.00,7.00
917,29146,11557,6.00,1.20
918,30092,1986,6.00,1.20
919,20918,329,4.00,0.80
920,9758,14450,25.00,5.00
921,3217,1883,15.00,3.00
922,37791,8814,6.00,1.20
923,13853,2883,5.00,1.00
924,3066,10896,37.50,7.50
925,16996,9135,25.00,5.00
926,12650,8179,8.00,1.60
927,862,11519,22.00,4.40
928,35257,14848,40.00,8.00
929,28292,12583,30.00,6.00
930,9096,14186,18.00,3.60
931,37082,12892,25.00,5.00
932,20126,11031,24.00,4.80
933,5476,3441,4.00,0.80
934,35124,12067,5.00,1.00
935,12474,5784,90.00,18.00
936,24896,3592,2.00,0.40
937,33504,8807,4.00,0.80
938,269,5902,54.00,10.80
939,15445,11419,9.00,1.80
940,12659,11651,52.50,10.50
941,13693,13543,4.50,0.90
942,26811,2997,32.00,6.40
943,34148,7220,36.00,7.20
944,12697,4532,18.00,3.60
945,34632,14172,45.00,9.00
946,18375,13255,33.00,6.60
947,15555,8401,20.00,4.00
948,16186,8419,30.00,6.00
949,12339,13098,37.50,7.50
950,7557,14820,25.00,5.00
951,1486,13858,6.00,1.20
952,18843,13441,30.00,6.00
953,9400,7852,30.00,6.00
954,22758,10052,15.00,3.00
955,31054,883,18.00,3.60
956,31098,3952,5.00,1.00
957,2993,8216,6.00,1.20
958,31677,3566,18.00,3.60
959,23147,14927,30.00,6.00
960,38702,11233,15.00,3.00
961,4695,4923,25.00,5.00
962,18365,5416,25.00,5.00
963,21144,7388,45.00,9.00
964,24986,7875,36.00,7.20
965,7318,6085,10.00,2.00
966,4624,8308,8.00,1.60
967,9486,14496,18.00,3.60
968,4461,11030,18.00,3.60
969,29803,4894,18.00,3.60
970,11286,3047,10.00,2.00
971,29346,6079,32.00,6.40
972,36106,8810,12.00,2.40
973,8237,3731,33.00,6.60
974,7140,1026,50.00,10.00
975,8544,327,18.00,3.60
976,1841,3969,60.00,12.00
977,2809,8510,12.00,2.40
978,37365,6073,15.00,3.00
979,15035,10480,18.00,3.60
980,27514,14653,3.00,0.60
981,3622,9971,36.00,7.20
982,8720,5158,48.00,9.60
983,32971,6566,35.00,7.00
984,33334,563,4.00,0.80
985,38710,10944,30.00,6.00
986,19504,980,2.00,0.40
987,23327,4907,25.00,5.00
988,11900,6521,25.00,5.00
989,7853,3828,15.00,3.00
990,18534,6701,8.00,1.60
991,9246,580,2.00,0.40
992,25344,14678,60.00,12.00
993,23771,1840,12.00,2.40
994,515,1497,50.00,10.00
995,30288,5499,24.00,4.80
996,10615,11395,8.00,1.60
997,29461,13133,18.00,3.60
998,652,1020,70.00,14.00
999,39197,4780,5.00,1.00
1000,36878,11925,16.00,3.20
1001,11805,8043,45.00,9.00
1002,13346,128,40.00,8.00
1003,33774,13049,3.00,0.60
1004,2871,2221,36.00,7.20
1005,39867,5742,54.00,10.80
1006,31928,11816,22.00,4.40
1007,34626,2888,50.00,10.00
1008,16228,3141,44.00,8.80
1009,25317,7560,8.00,1.60
1010,23481,158,18.00,3.60
1011,21770,6855,18.00,3.60
1012,30190,2689,9.00,1.80
1013,19693,8654,24.00,4.80
1014,38879,8049,10.00,2.00
1015,35561,7634,37.50,7.50
1016,34627,3158,22.00,4.40
1017,35134,1922,22.50,4.50
1018,35404,5731,30.00,6.00
1019,32668,7918,2.00,0.40
1020,10647,863,45.00,9.00
1021,19995,8359,20.00,4.00
1022,13738,11851,35.00,7.00
1023,16874,10639,6.00,1.20
1024,22473,9554,27.00,5.40
1025,39486,9282,4.00,0.80
1026,4801,4489,45.00,9.00
1027,15812,8372,4.00,0.80
1028,22703,200,45.00,9.00
1029,4692,14438,25.00,5.00
1030,38526,2277,16.00,3.20
1031,20534,14204,5.00,1.00
1032,22194,10470,18.00,3.60
1033,27472,6408,50.00,10.00
1034,36679,10065,66.00,13.20
1035,21395,11730,33.00,6.60
1036,38095,7402,2.00,0.40
1037,16761,3180,18.00,3.60
1038,10901,916,30.00,6.00
1039,10499,10068,36.00,7.20
1040,5295,6039,4.00,0.80
1041,19202,10993,24.00,4.80
1042,7977,7840,25.00,5.00
1043,30395,13156,52.50,10.50
1044,7773,5795,6.00,1.20
1045,1841,5951,20.00,4.00
1046,18341,8950,9.00,1.80
1047,27289,8642,15.00,3.00
1048,15869,10846,25.00,5.00
1049,9095,1280,18.00,3.60
1050,30842,13200,18.00,3.60
1051,16781,8153,24.00,4.80
1052,1214,8721,30.00,6.00
1053,27077,5676,12.00,2.40
1054,38916,1659,35.00,7.00
1055,20444,2329,12.00,2.40
1056,5718,222,27.00,5.40
1057,34140,7895,15.00,3.00
1058,32994,14975,6.00,1.20
1059,34639,3935,4.00,0.80
1060,30671,4532,18.00,3.60
1061,26298,6375,6.00,1.20
1062,3000,8687,15.00,3.00
1063,673,4619,36.00,7.20
1064,9914,12136,2.00,0.40
1065,26888,7109,4.00,0.80
1066,183,1383,30.00,6.00
1067,21159,14080,30.00,6.00
1068,4889,1453,10.00,2.00
1069,1990,13864,30.00,6.00
1070,2850,7516,75.00,15.00
1071,27112,3200,24.00,4.80
1072,6148,5868,22.50,4.50
1073,21936,9085,10.00,2.00
1074,1143,7507,20.00,4.00
1075,36808,12769,30.00,6.00
1076,12474,4175,15.00,3.00
1077,36546,430,15.00,3.00
1078,25426,8908,12.00,2.40
1079,1368,13665,3.00,0.60
1080,27064,2635,18.00,3.60
1081,36254,13772,12.00,2.40
1082,36054,4249,30.00,6.00
1083,15769,11983,37.50,7.50
1084,2834,9032,10.00,2.00
1085,22057,2857,12.00,2.40
1086,33509,6286,6.00,1.20
1087,16652,3730,20.00,4.00
1088,32563,12200,18.00,3.60
1089,26650,10094,18.00,3.60
1090,14712,2455,32.00,6.40
1091,30969,8401,10.00,2.00
1092,23692,6452,20.00,4.00
1093,32032,319,4.00,0.80
1094,37540,6767,18.00,3.60
1095,21061,5960,10.00,2.00
1096,25511,11336,44.00,8.80
1097,4848,13412,35.00,7.00
1098,11020,2867,18.00,3.60
1099,20439,296,60.00,12.00
1100,19646,14042,3.00,0.60
1101,20539,10059,27.00,5.40
1102,13704,14148,27.00,5.40
1103,12431,7379,16.00,3.20
1104,8619,998,35.00,7.00
1105,11447,414,15.00,3.00
1106,16309,8152,18.00,3.60
1107,34795,4557,10.00,2.00
1108,20888,4114,4.00,0.80
1109,29399,1932,4.00,0.80
1110,1189,1525,30.00,6.00
1111,38406,5954,105.00,21.00
1112,7902,5309,6.00,1.20
1113,23092,3470,18.00,3.60
1114,4340,10324,18.00,3.60
1115,2921,1779,45.00,9.00
1116,35620,10211,5.00,1.00
1117,37286,7036,22.00,4.40
1118,10585,6862,18.00,3.60
1119,14463,4190,6.00,1.20
1120,20666,295,30.00,6.00
1121,22856,12270,12.00,2.40
1122,14481,2974,50.00,10.00
1123,2916,14424,16.00,3.20
1124,10468,13290,18.00,3.60
1125,947,10622,18.00,3.60
1126,7527,6402,16.00,3.20
1127,8764,2660,4.00,0.80
1128,23853,9233,27.00,5.40
1129,17708,7980,25.00,5.00
1130,35729,14764,6.00,1.20
1131,30141,4643,20.00,4.00
1132,37453,9767,24.00,4.80
1133,8290,10550,25.00,5.00
1134,30504,4979,4.00,0.80
1135,16100,11136,54.00,10.80
1136,5430,14906,16.00,3.20
1137,26780,2772,45.00,9.00
1138,724,6250,4.00,0.80
1139,20547,66,75.00,15.00
1140,22169,2539,12.00,2.40
1141,5499,1182,36.00,7.20
1142,26103,14680,16.00,3.20
1143,18506,1480,40.00,8.00
1144,5665,2567,90.00,18.00
1145,9204,9905,30.00,6.00
1146,7206,13936,18.00,3.60
1147,36008,7151,12.00,2.40
1148,38722,3138,8.00,1.60
1149,11922,14861,4.00,0.80
1150,14585,14661,15.00,3.00
1151,15775,9162,18.00,3.60
1152,36762,13675,4.00,0.80
1153,3586,770,30.00,6.00
1154,8583,7681,60.00,12.00
1155,25949,7431,18.00,3.60
1156,4522,10734,6.00,1.20
1157,17713,10481,15.00,3.00
1158,38489,2949,52.50,10.50
1159,12900,124,6.00,1.20
1160,8838,8732,27.00,5.40
1161,11708,5863,16.00,3.20
1162,17928,7423,22.50,4.50
1163,24513,9351,24.00,4.80
1164,33582,10856,15.00,3.00
1165,13515,5252,20.00,4.00
1166,27610,11279,48.00,9.60
1167,34345,8764,10.00,2.00
1168,13806,9553,30.00,6.00
1169,14286,13113,90.00,18.00
1170,22174,13280,20.00,4.00
1171,23064,2716,3.00,0.60
1172,12460,12103,10.00,2.00
1173,39549,10454,16.00,3.20
1174,34433,2480,16.00,3.20
1175,38932,591,37.50,7.50
1176,4240,8539,16.00,3.20
1177,466,3641,10.00,2.00
1178,12009,12052,2.00,0.40
1179,13220,4283,18.00,3.60
1180,20861,5820,37.50,7.50
1181,28682,13415,4.00,0.80
1182,23977,106,18.00,3.60
1183,1826,8515,16.00,3.20
1184,1599,3045,30.00,6.00
1185,39125,3744,4.00,0.80
1186,12057,8185,4.00,0.80
1187,4629,5701,36.00,7.20
1188,6902,4534,22.00,4.40
1189,31406,8825,12.00,2.40
1190,26565,5872,6.00,1.20
1191,7865,6341,40.00,8.00
1192,37699,8454,24.00,4.80
1193,7072,3359,30.00,6.00
1194,25483,9801,6.00,1.20
1195,26713,1757,30.00,6.00
1196,25537,7865,6.00,1.20
1197,35314,13277,12.00,2.40
1198,10790,13074,3.00,0.60
1199,28365,14930,10.00,2.00
1200,37983,5391,5.00,1.00
1201,23801,2596,54.00,10.80
1202,5639,10597,30.00,6.00
1203,37,9439,6.00,1.20
1204,9179,5635,12.00,2.40
1205,15415,10475,45.00,9.00
1206,13638,10790,60.00,12.00
1207,22649,2155,6.00,1.20
1208,36757,7623,44.00,8.80
1209,27321,10103,2.00,0.40
1210,30494,2586,15.00,3.00
1211,39559,195,10.00,2.00
1212,12521,10647,10.00,2.00
1213,20437,13457,16.00,3.20
1214,29336,9072,12.00,2.40
1215,8696,13311,20.00,4.00
1216,11017,9077,50.00,10.00
1217,28699,6346,25.00,5.00
1218,14777,11376,18.00,3.60
1219,32748,10496,8.00,1.60
1220,34985,12904,9.00,1.80
1221,26957,13059,45.00,9.00
1222,6034,3934,54.00,10.80
1223,37428,9203,3.00,0.60
1224,6998,2916,15.00,3.00
1225,26971,10916,6.00,1.20
1226,28752,10669,30.00,6.00
1227,24064,13725,45.00,9.00
1228,20120,4627,25.00,5.00
1229,36282,3195,10.00,2.00
1230,37737,10998,22.50,4.50
1231,20244,2838,18.00,3.60
1232,7228,11433,12.00,2.40
1233,20087,5243,20.00,4.00
1234,38105,12627,10.00,2.00
1235,2445,8109,60.00,12.00
1236,25004,3817,30.00,6.00
1237,18585,5963,22.00,4.40
1238,1601,698,8.00,1.60
1239,29775,10874,8.00,1.60
1240,26843,5432,16.00,3.20
1241,37352,10825,15.00,3.00
1242,27847,10201,3.00,0.60
1243,31421,3787,36.00,7.20
1244,10717,10967,22.00,4.40
1245,36584,14586,36.00,7.20
1246,39930,11657,12.00,2.40
1247,33271,11921,30.00,6.00
1248,16572,3486,4.00,0.80
1249,24751,11681,10.00,2.00
1250,37881,449,50.00,10.00
1251,34189,7843,36.00,7.20
1252,9850,12859,16.00,3.20
1253,6049,11735,24.00,4.80
1254,32802,9070,15.00,3.00
1255,31827,5557,4.50,0.90
1256,19853,5491,10.00,2.00
1257,4635,12414,36.00,7.20
1258,16889,14980,8.00,1.60
1259,8842,2742,8.00,1.60
1260,16808,9878,8.00,1.60
1261,26085,3817,45.00,9.00
1262,8790,2056,52.50,10.50
1263,30645,13834,10.00,2.00
1264,18534,12389,12.00,2.40
1265,290,14534,8.00,1.60
1266,36456,1018,7.50,1.50
1267,39921,10771,15.00,3.00
1268,16753,1278,40.00,8.00
1269,8074,14693,2.00,0.40
1270,20838,8698,22.50,4.50
1271,13480,11872,10.00,2.00
1272,9675,2700,12.00,2.40
1273,8556,9572,20.00,4.00
1274,912,2750,15.00,3.00
1275,10727,10577,50.00,10.00
1276,33321,13478,16.00,3.20
1277,12337,1115,8.00,1.60
1278,25142,13885,20.00,4.00
1279,24174,8620,18.00,3.60
1280,11422,6430,8.00,1.60
1281,6189,2402,16.00,3.20
1282,36702,12057,45.00,9.00
1283,36322,7949,54.00,10.80
1284,32690,4423,20.00,4.00
1285,36394,14752,16.00,3.20
1286,31018,2040,36.00,7.20
1287,29529,6721,15.00,3.00
1288,19852,13270,54.00,10.80
1289,32925,3529,36.00,7.20
1290,2408,8864,54.00,10.80
1291,31090,5245,60.00,12.00
1292,10264,5075,24.00,4.80
1293,37550,345,22.00,4.40
1294,33399,2270,20.00,4.00
1295,27675,7438,10.00,2.00
1296,30357,1213,45.00,9.00
1297,4308,8555,16.00,3.20
1298,2973,2853,9.00,1.80
1299,18583,4037,30.00,6.00
1300,34385,2068,25.00,5.00
1301,37169,5887,36.00,7.20
1302,27540,3785,30.00,6.00
1303,11397,3104,6.00,1.20
1304,24011,4604,16.00,3.20
1305,2951,11825,22.00,4.40
1306,11215,6213,5.00,1.00
1307,25637,10288,7.50,1.50
1308,35671,4355,45.00,9.00
1309,8074,4424,4.50,0.90
1310,32081,11220,12.00,2.40
1311,28439,11510,24.00,4.80
1312,572,7619,18.00,3.60
1313,17746,8903,4.00,0.80
1314,28949,1743,36.00,7.20
1315,31516,8567,36.00,7.20
1316,33675,2101,22.00,4.40
1317,19122,5684,27.00,5.40
1318,14178,6097,32.00,6.40
1319,300,3398,30.00,6.00
1320,34774,7030,6.00,1.20
1321,20323,5840,35.00,7.00
1322,16763,12079,25.00,5.00
1323,14315,12395,18.00,3.60
1324,26831,2324,36.00,7.20
1325,36487,12802,10.00,2.00
1326,28121,14468,44.00,8.80
1327,8614,10526,9.00,1.80
1328,11370,12627,20.00,4.00
1329,9495,14981,15.00,3.00
1330,16020,11725,36.00,7.20
1331,32037,13635,36.00,7.20
1332,21784,14262,4.00,0.80
1333,39462,224,54.00,10.80
1334,32941,14388,12.00,2.40
1335,12125,2263,90.00,18.00
1336,37419,12744,18.00,3.60
1337,26051,7857,32.00,6.40
1338,14359,8645,6.00,1.20
1339,17616,2797,6.00,1.20
1340,807,6636,54.00,10.80
1341,34699,621,6.00,1.20
1342,38797,6112,54.00,10.80
1343,29890,10980,30.00,6.00
1344,16202,3900,30.00,6.00
1345,20854,11325,6.00,1.20
1346,19337,8409,22.00,4.40
1347,13806,14693,2.00,0.40
1348,35937,142,15.00,3.00
1349,7154,2786,36.00,7.20
1350,23167,12042,22.00,4.40
1351,31605,10901,35.00,7.00
1352,396,6921,36.00,7.20
1353,2865,14070,24.00,4.80
1354,17153,10226,12.00,2.40
1355,25614,9066,30.00,6.00
1356,5798,12263,54.00,10.80
1357,21518,13074,3.00,0.60
1358,27761,4347,30.00,6.00
1359,6706,3728,30.00,6.00
1360,3560,2592,6.00,1.20
1361,9100,11123,3.00,0.60
1362,6238,3574,4.00,0.80
1363,1869,8499,50.00,10.00
1364,8898,6551,24.00,4.80
1365,28258,921,30.00,6.00
1366,28469,13961,12.00,2.40
1367,31138,9783,22.00,4.40
1368,31165,10924,12.00,2.40
1369,16325,13187,8.00,1.60
1370,2947,5031,18.00,3.60
1371,22189,210,8.00,1.60
1372,494,1214,25.00,5.00
1373,32439,10344,30.00,6.00
1374,31163,4874,5.00,1.00
1375,21436,10398,15.00,3.00
1376,19685,6869,18.00,3.60
1377,13386,674,12.00,2.40
1378,5442,4053,7.50,1.50
1379,33007,4913,18.00,3.60
1380,29150,13924,25.00,5.00
1381,589,1350,6.00,1.20
1382,38493,3902,18.00,3.60
1383,35753,4373,20.00,4.00
1384,16770,14008,27.00,5.40
1385,39331,14345,22.00,4.40
1386,18311,6176,4.00,0.80
1387,39464,10389,22.50,4.50
1388,10538,14800,25.00,5.00
1389,21843,5482,24.00,4.80
1390,16955,7757,15.00,3.00
1391,35632,13177,9.00,1.80
1392,2644,3949,15.00,3.00
1393,19599,7655,4.00,0.80
1394,31527,13480,90.00,18.00
1395,30312,1053,12.00,2.40
1396,12514,5452,12.00,2.40
1397,7390,13492,15.00,3.00
1398,20226,8491,25.00,5.00
1399,17251,4231,36.00,7.20
1400,16386,14671,3.00,0.60
1401,36405,10805,8.00,1.60
1402,15004,13384,22.00,4.40
1403,20829,10890,44.00,8.80
1404,34726,7555,8.00,1.60
1405,17307,13369,15.00,3.00
1406,17212,586,22.00,4.40
1407,34153,14505,6.00,1.20
1408,5852,10621,6.00,1.20
1409,6623,4104,4.00,0.80
1410,19828,11512,4.00,0.80
1411,21033,4683,70.00,14.00
1412,3927,12358,4.00,0.80
1413,38677,5604,24.00,4.80
1414,14089,9794,16.00,3.20
1415,15306,7251,20.00,4.00
1416,12582,2176,2.00,0.40
1417,15070,3398,30.00,6.00
1418,4918,5079,6.00,1.20
1419,23660,5854,6.00,1.20
1420,17907,606,18.00,3.60
1421,25329,3185,22.00,4.40
1422,38352,8901,30.00,6.00
1423,4618,5951,20.00,4.00
1424,17776,3056,60.00,12.00
1425,295,717,4.00,0.80
1426,31175,3898,10.00,2.00
1427,9219,11072,105.00,21.00
1428,24253,12378,6.00,1.20
1429,11285,12633,12.00,2.40
1430,18034,755,6.00,1.20
1431,15695,6611,54.00,10.80
1432,13570,8081,3.00,0.60
1433,15403,14851,6.00,1.20
1434,14038,8710,45.00,9.00
1435,4819,3823,16.00,3.20
1436,19112,9893,30.00,6.00
1437,23085,3752,12.00,2.40
1438,25354,14374,4.00,0.80
1439,17889,7138,18.00,3.60
1440,26684,7796,20.00,4.00
1441,11654,12434,6.00,1.20
1442,11606,8165,4.00,0.80
1443,6428,2645,54.00,10.80
1444,16991,7761,45.00,9.00
1445,17750,9295,54.00,10.80
1446,21854,1274,12.00,2.40
1447,27399,4032,6.00,1.20
1448,35702,10086,16.00,3.20
1449,32778,669,25.00,5.00
1450,14247,3440,12.00,2.40
1451,21364,11189,30.00,6.00
1452,11842,8077,12.00,2.40
1453,15997,14758,25.00,5.00
1454,2023,9974,4.00,0.80
1455,2453,4841,5.00,1.00
1456,12121,2570,30.00,6.00
1457,4125,43,10.00,2.00
1458,1773,8302,18.00,3.60
1459,24643,13075,6.00,1.20
1460,34756,11137,6.00,1.20
1461,18658,5790,24.00,4.80
1462,23482,4222,32.00,6.40
1463,23154,13455,48.00,9.60
1464,6646,2953,60.00,12.00
1465,583,5712,45.00,9.00
1466,20569,11774,2.00,0.40
1467,1959,4951,6.00,1.20
1468,35396,11695,25.00,5.00
1469,9540,7879,18.00,3.60
1470,16761,1324,18.00,3.60
1471,18557,6000,32.00,6.40
1472,31369,12043,44.00,8.80
1473,7346,3233,24.00,4.80
1474,23649,10151,30.00,6.00
1475,15993,12708,4.00,0.80
1476,23201,3105,7.50,1.50
1477,35159,3359,10.00,2.00
1478,34040,13666,90.00,18.00
1479,1669,12726,45.00,9.00
1480,14248,4700,90.00,18.00
1481,19729,13973,36.00,7.20
1482,15270,2910,60.00,12.00
1483,13750,13667,6.00,1.20
1484,39467,2851,18.00,3.60
1485,19471,338,35.00,7.00
1486,9790,14903,9.00,1.80
1487,22526,8758,10.00,2.00
1488,20922,3820,24.00,4.80
1489,18443,10975,25.00,5.00
1490,11543,1824,2.00,0.40
1491,8254,10938,44.00,8.80
1492,15695,7403,32.00,6.40
1493,30687,13599,90.00,18.00
1494,22164,14356,10.00,2.00
1495,7971,7459,18.00,3.60
1496,36299,796,25.00,5.00
1497,34368,1843,22.00,4.40
1498,32222,13733,30.00,6.00
1499,19262,6099,27.00,5.40
1500,39075,8273,6.00,1.20
1501,19114,1782,30.00,6.00
1502,24504,6940,30.00,6.00
1503,17945,9671,5.00,1.00
1504,1392,3235,18.00,3.60
1505,4735,6880,15.00,3.00
1506,35555,5831,10.00,2.00
1507,3477,784,54.00,10.80
1508,6461,3691,3.00,0.60
1509,8874,12592,18.00,3.60
1510,16664,6547,20.00,4.00
1511,8138,10252,18.00,3.60
1512,11423,3836,10.00,2.00
1513,9187,7442,40.00,8.00
1514,17572,14337,30.00,6.00
1515,31937,5919,45.00,9.00
1516,34066,4421,16.00,3.20
1517,3630,3950,30.00,6.00
1518,31912,8253,6.00,1.20
1519,38873,5612,8.00,1.60
1520,37725,10252,12.00,2.40
1521,28023,1275,45.00,9.00
1522,18335,10274,30.00,6.00
1523,9297,8079,7.50,1.50
1524,13817,10847,18.00,3.60
1525,23779,7872,15.00,3.00
1526,37349,6707,16.00,3.20
1527,31798,1585,30.00,6.00
1528,3299,12763,12.00,2.40
1529,4315,10162,6.00,1.20
1530,212,3293,24.00,4.80
1531,33137,2089,30.00,6.00
1532,39399,12595,9.00,1.80
1533,2827,9434,20.00,4.00
1534,25131,13501,6.00,1.20
1535,3772,5168,6.00,1.20
1536,38990,4032,6.00,1.20
1537,33020,11490,30.00,6.00
1538,4158,234,12.00,2.40
1539,19242,14985,70.00,14.00
1540,28666,13739,10.00,2.00
1541,6354,10832,22.00,4.40
1542,27054,14116,24.00,4.80
1543,33201,6756,6.00,1.20
1544,22800,2150,20.00,4.00
1545,6743,11041,4.00,0.80
1546,33432,5581,16.00,3.20
1547,33411,14452,25.00,5.00
1548,15767,11928,54.00,10.80
1549,38133,13579,16.00,3.20
1550,22434,11195,20.00,4.00
1551,17832,13538,4.00,0.80
1552,3449,4313,52.50,10.50
1553,17221,6052,5.00,1.00
1554,5345,4010,20.00,4.00
1555,10351,7183,8.00,1.60
1556,859,6457,20.00,4.00
1557,14687,11169,3.00,0.60
1558,23732,9923,36.00,7.20
1559,14118,9066,30.00,6.00
1560,27204,9927,10.00,2.00
1561,13803,11406,16.00,3.20
1562,17898,5489,30.00,6.00
1563,18657,13054,6.00,1.20
1564,9475,11061,8.00,1.60
1565,38827,11367,15.00,3.00
1566,6767,11800,18.00,3.60
1567,18737,9823,2.00,0.40
1568,6014,8183,10.00,2.00
1569,38002,8042,20.00,4.00
1570,33293,10580,52.50,10.50
1571,36868,11616,16.00,3.20
1572,25348,8385,24.00,4.80
1573,20380,11591,52.50,10.50
1574,18727,10915,18.00,3.60
1575,33536,12486,4.00,0.80
1576,25218,12719,8.00,1.60
1577,9080,6603,8.00,1.60
1578,7099,6153,22.00,4.40
1579,2864,12287,8.00,1.60
1580,8957,11019,37.50,7.50
1581,19648,4030,33.00,6.60
1582,13518,9470,18.00,3.60
1583,34959,3497,8.00,1.60
1584,7912,8784,30.00,6.00
1585,26057,12189,25.00,5.00
1586,23508,9224,60.00,12.00
1587,23406,12832,30.00,6.00
1588,5144,6118,45.00,9.00
1589,17002,5119,54.00,10.80
1590,12131,14115,35.00,7.00
1591,33769,3913,25.00,5.00
1592,17624,3184,6.00,1.20
1593,32700,5966,9.00,1.80
1594,39772,9981,24.00,4.80
1595,20892,9077,50.00,10.00
1596,34655,3779,24.00,4.80
1597,13766,649,30.00,6.00
1598,27297,8127,15.00,3.00
1599,32225,6089,12.00,2.40
1600,11454,3110,35.00,7.00
1601,30265,1479,25.00,5.00
1602,36216,6623,18.00,3.60
1603,18381,3817,30.00,6.00
1604,26701,616,45.00,9.00
1605,6434,877,37.50,7.50
1606,22484,11085,36.00,7.20
1607,5132,1566,35.00,7.00
1608,18934,8332,5.00,1.00
1609,25012,5739,16.00,3.20
1610,35484,9264,24.00,4.80
1611,21748,8188,36.00,7.20
1612,11443,9084,40.00,8.00
1613,35222,4626,9.00,1.80
1614,13377,9144,35.00,7.00
1615,35815,4485,70.00,14.00
1616,15373,5860,18.00,3.60
1617,30531,280,5.00,1.00
1618,116,10673,5.00,1.00
1619,32135,9898,22.50,4.50
1620,37461,8907,15.00,3.00
1621,5864,4831,4.00,0.80
1622,28066,5390,22.00,4.40
1623,5571,9047,25.00,5.00
1624,38098,1839,2.00,0.40
1625,33004,10282,10.00,2.00
1626,7507,1498,25.00,5.00
1627,4936,8963,60.00,12.00
1628,32754,7,3.00,0.60
1629,33298,6953,18.00,3.60
1630,37939,4650,36.00,7.20
1631,23377,10776,18.00,3.60
1632,38481,14076,16.00,3.20
1633,1647,3908,18.00,3.60
1634,33646,14839,22.00,4.40
1635,37124,13787,45.00,9.00
1636,1978,14641,36.00,7.20
1637,25111,13504,25.00,5.00
1638,19647,13569,25.00,5.00
1639,26502,11284,4.00,0.80
1640,2316,12776,5.00,1.00
1641,5861,6938,4.00,0.80
1642,6086,5746,2.00,0.40
1643,17555,630,45.00,9.00
1644,34548,6160,4.00,0.80
1645,27755,13122,54.00,10.80
1646,37967,7358,4.00,0.80
1647,36587,5961,22.50,4.50
1648,39906,14034,66.00,13.20
1649,9268,8700,5.00,1.00
1650,22305,5872,6.00,1.20
1651,27489,10849,30.00,6.00
1652,14681,6664,24.00,4.80
1653,35113,1654,25.00,5.00
1654,37530,7712,16.00,3.20
