inventory_id,condition,status,equipment_id
1078,Maintenance Required,Available,57
1079,Fair,Available,17
1080,Maintenance Required,Maintenance,4
1081,Maintenance Required,Maintenance,55
1082,Excellent,Available,51
1083,Good,Maintenance,6
1084,Good,Available,17
1085,Excellent,Rented,32
1086,Excellent,Maintenance,5
1087,Maintenance Required,Rented,42
1088,Good,Maintenance,27
1089,Maintenance Required,Available,61
1090,Maintenance Required,Available,67
1091,Fair,Available,10
1092,Fair,Rented,40
1093,Excellent,Rented,23
1094,Maintenance Required,Available,74
1095,Excellent,Rented,39
1096,Good,Available,2
1097,Excellent,Rented,24
1098,Excellent,Available,1
1099,Excellent,Available,11
1100,Maintenance Required,Available,68
1101,Excellent,Available,44
1102,Good,Available,3
1103,Excellent,Rented,1
1104,Fair,Available,47
1105,Excellent,Rented,35
1106,Maintenance Required,Maintenance,36
1107,Excellent,Available,18
1108,Maintenance Required,Rented,35
1109,Maintenance Required,Available,17
1110,Excellent,Available,3
1111,Maintenance Required,Maintenance,22
1112,Fair,Available,58
1113,Excellent,Available,22
1114,Excellent,Rented,51
1115,Fair,Available,69
1116,Good,Available,70
1117,Fair,Maintenance,2
1118,Good,Available,64
1119,Good,Rented,72
1120,Excellent,Rented,69
1121,Excellent,Available,7
1122,Maintenance Required,Maintenance,43
1123,Good,Available,20
1124,Maintenance Required,Available,52
1125,Fair,Maintenance,35
1126,Maintenance Required,Available,13
1127,Fair,Available,13
1128,Maintenance Required,Rented,14
1129,Maintenance Required,Available,78
1130,Good,Available,4
1131,Good,Available,10
1132,Good,Maintenance,16
1133,Good,Available,46
1134,Good,Maintenance,30
1135,Excellent,Available,58
1136,Good,Rented,74
1137,Fair,Maintenance,75
1138,Excellent,Available,21
1139,Fair,Available,69
1140,Excellent,Rented,16
1141,Maintenance Required,Available,28
1142,Good,Available,37
1143,Fair,Rented,60
1144,Excellent,Available,39
1145,Fair,Maintenance,24
1146,Good,Maintenance,60
1147,Good,Rented,53
1148,Fair,Maintenance,17
1149,Good,Available,11
1150,Fair,Maintenance,23
1151,Maintenance Required,Available,61
1152,Maintenance Required,Rented,56
1153,Fair,Available,22
1154,Fair,Available,25
1155,Fair,Maintenance,44
1156,Maintenance Required,Available,60
1157,Maintenance Required,Available,78
1158,Excellent,Available,61
1159,Fair,Available,52
1160,Excellent,Available,67
1161,Excellent,Available,79
1162,Excellent,Available,35
1163,Fair,Rented,17
1164,Maintenance Required,Available,75
1165,Excellent,Maintenance,4
1166,Excellent,Maintenance,37
1167,Maintenance Required,Available,9
1168,Good,Rented,62
1169,Good,Available,54
1170,Maintenance Required,Rented,22
1171,Good,Available,18
1172,Good,Available,34
1173,Maintenance Required,Maintenance,29
1174,Excellent,Maintenance,30
1175,Fair,Available,11
1176,Fair,Available,13
1177,Good,Available,60
1178,Maintenance Required,Available,15
1179,Maintenance Required,Available,24
1180,Fair,Rented,9
1181,Maintenance Required,Maintenance,43
1182,Excellent,Available,2
1183,Fair,Available,67
1184,Good,Available,79
1185,Fair,Rented,43
1186,Good,Available,40
1187,Good,Available,74
1188,Maintenance Required,Rented,79
1189,Maintenance Required,Available,62
1190,Good,Maintenance,46
1191,Good,Available,3
1192,Good,Available,56
1193,Good,Rented,60
1194,Excellent,Available,42
1195,Good,Maintenance,26
1196,Excellent,Maintenance,73
1197,Excellent,Rented,5
1198,Maintenance Required,Rented,39
1199,Fair,Available,9
1200,Maintenance Required,Maintenance,19
1201,Good,Available,63
1202,Fair,Available,41
1203,Good,Available,37
1204,Maintenance Required,Maintenance,16
1205,Good,Available,64
1206,Maintenance Required,Available,56
1207,Good,Maintenance,35
1208,Fair,Available,26
1209,Maintenance Required,Maintenance,74
1210,Fair,Available,3
1211,Good,Available,28
1212,Maintenance Required,Maintenance,23
1213,Fair,Rented,29
1214,Good,Maintenance,26
1215,Good,Available,13
1216,Maintenance Required,Available,3
1217,Fair,Available,36
1218,Excellent,Available,27
1219,Maintenance Required,Available,30
1220,Good,Available,13
1221,Maintenance Required,Available,38
1222,Fair,Available,3
1223,Good,Available,59
1224,Good,Available,31
1225,Fair,Available,6
1226,Excellent,Available,52
1227,Good,Available,32
1228,Excellent,Rented,13
1229,Fair,Available,12
1230,Maintenance Required,Available,42
1231,Fair,Available,76
1232,Good,Available,35
1233,Fair,Rented,39
1234,Excellent,Available,40
1235,Good,Available,76
1236,Excellent,Available,48
1237,Good,Maintenance,42
1238,Maintenance Required,Maintenance,5
1239,Excellent,Available,10
1240,Excellent,Available,45
1241,Fair,Maintenance,29
1242,Excellent,Maintenance,33
1243,Excellent,Available,61
1244,Fair,Available,64
1245,Excellent,Rented,64
1246,Good,Available,56
1247,Good,Available,66
1248,Good,Available,53
1249,Excellent,Rented,56
1250,Excellent,Maintenance,18
1251,Maintenance Required,Available,47
1252,Good,Available,41
1253,Maintenance Required,Rented,1
1254,Fair,Available,10
1255,Good,Available,38
1256,Maintenance Required,Maintenance,41
1257,Maintenance Required,Maintenance,46
1258,Maintenance Required,Available,58
1259,Good,Available,40
1260,Excellent,Maintenance,55
1261,Excellent,Available,6
1262,Excellent,Available,6
1263,Excellent,Available,54
1264,Good,Rented,28
1265,Excellent,Maintenance,66
1266,Good,Available,77
1267,Maintenance Required,Available,36
1268,Good,Maintenance,50
1269,Excellent,Rented,67
1270,Maintenance Required,Maintenance,66
1271,Excellent,Maintenance,46
1272,Maintenance Required,Maintenance,46
1273,Fair,Available,6
1274,Maintenance Required,Available,76
1275,Good,Rented,52
1276,Good,Maintenance,62
1277,Excellent,Rented,5
1278,Maintenance Required,Available,20
1279,Excellent,Available,1
1280,Good,Available,58
1281,Good,Available,59
1282,Fair,Available,54
1283,Good,Available,60
1284,Good,Available,69
1285,Maintenance Required,Maintenance,52
1286,Fair,Available,77
1287,Fair,Available,33
1288,Good,Rented,78
1289,Excellent,Available,60
1290,Maintenance Required,Available,50
1291,Excellent,Rented,73
1292,Maintenance Required,Rented,49
1293,Excellent,Maintenance,48
1294,Maintenance Required,Available,44
1295,Maintenance Required,Available,11
1296,Maintenance Required,Available,46
1297,Fair,Rented,45
1298,Fair,Available,27
1299,Excellent,Rented,12
1300,Good,Available,27
1301,Good,Available,5
1302,Fair,Rented,68
1303,Good,Available,43
1304,Maintenance Required,Rented,61
1305,Excellent,Available,31
1306,Maintenance Required,Rented,13
1307,Maintenance Required,Available,72
1308,Good,Rented,76
1309,Fair,Available,14
1310,Maintenance Required,Available,71
1311,Excellent,Available,2
1312,Excellent,Available,34
1313,Fair,Available,48
1314,Excellent,Available,42
1315,Fair,Maintenance,44
1316,Excellent,Maintenance,5
1317,Good,Maintenance,76
1318,Maintenance Required,Rented,64
1319,Maintenance Required,Available,31
1320,Maintenance Required,Available,40
1321,Good,Available,51
1322,Fair,Available,26
1323,Good,Available,68
1324,Excellent,Maintenance,4
1325,Fair,Available,11
1326,Good,Maintenance,41
1327,Good,Available,40
1328,Fair,Available,63
1329,Maintenance Required,Available,57
1330,Maintenance Required,Rented,35
1331,Maintenance Required,Available,20
1332,Excellent,Maintenance,46
1333,Maintenance Required,Available,78
1334,Fair,Available,19
1335,Fair,Rented,58
1336,Excellent,Available,8
1337,Good,Available,17
1338,Good,Available,17
1339,Fair,Rented,5
1340,Maintenance Required,Available,60
1341,Fair,Available,24
1342,Excellent,Available,48
1343,Good,Maintenance,14
1344,Fair,Available,2
1345,Maintenance Required,Rented,53
1346,Excellent,Available,6
1347,Good,Rented,28
1348,Fair,Available,68
1349,Excellent,Maintenance,63
1350,Maintenance Required,Available,72
1351,Excellent,Available,54
1352,Maintenance Required,Rented,18
1353,Fair,Maintenance,79
1354,Fair,Available,37
1355,Excellent,Available,20
1356,Fair,Maintenance,21
1357,Fair,Maintenance,20
1358,Maintenance Required,Available,70
1359,Good,Rented,10
1360,Maintenance Required,Available,31
1361,Fair,Available,39
1362,Excellent,Available,29
1363,Excellent,Available,69
1364,Maintenance Required,Maintenance,49
1365,Fair,Available,16
1366,Good,Maintenance,78
1367,Excellent,Rented,53
1368,Excellent,Available,11
1369,Excellent,Maintenance,59
1370,Excellent,Available,73
1371,Good,Available,75
1372,Good,Available,49
1373,Maintenance Required,Maintenance,63
1374,Good,Available,71
1375,Excellent,Available,9
1376,Excellent,Available,34
1377,Good,Available,12
1378,Excellent,Available,67
1379,Excellent,Available,72
1380,Fair,Available,2
1381,Good,Available,30
1382,Maintenance Required,Maintenance,15
1383,Fair,Available,1
1384,Excellent,Maintenance,58
1385,Maintenance Required,Available,47
1386,Fair,Available,74
1387,Maintenance Required,Available,50
1388,Maintenance Required,Maintenance,38
1389,Excellent,Available,28
1390,Excellent,Available,26
1391,Maintenance Required,Available,46
1392,Maintenance Required,Available,41
1393,Maintenance Required,Available,20
1394,Fair,Available,61
1395,Fair,Available,59
1396,Good,Rented,29
1397,Fair,Maintenance,34
1398,Maintenance Required,Available,75
1399,Good,Available,78
1400,Excellent,Available,78
1401,Fair,Available,51
1402,Maintenance Required,Available,24
1403,Excellent,Rented,10
1404,Good,Available,3
1405,Maintenance Required,Available,55
1406,Excellent,Maintenance,30
1407,Fair,Rented,6
1408,Good,Available,51
1409,Excellent,Available,5
1410,Maintenance Required,Available,69
1411,Maintenance Required,Available,38
1412,Fair,Available,22
1413,Excellent,Rented,51
1414,Excellent,Available,37
1415,Maintenance Required,Available,36
1416,Maintenance Required,Rented,67
1417,Fair,Maintenance,77
1418,Fair,Maintenance,49
1419,Excellent,Rented,33
1420,Good,Rented,2
1421,Excellent,Available,14
1422,Maintenance Required,Available,59
1423,Maintenance Required,Rented,10
1424,Maintenance Required,Available,29
1425,Fair,Maintenance,74
1426,Good,Available,26
1427,Excellent,Available,57
1428,Maintenance Required,Available,10
1429,Maintenance Required,Available,74
1430,Fair,Maintenance,5
1431,Good,Available,4
1432,Fair,Available,35
1433,Fair,Available,12
1434,Maintenance Required,Rented,76
1435,Good,Available,36
1436,Fair,Maintenance,30
1437,Fair,Available,53
1438,Good,Maintenance,21
1439,Maintenance Required,Available,14
1440,Good,Available,28
1441,Excellent,Available,32
1442,Good,Rented,40
1443,Fair,Available,52
1444,Excellent,Maintenance,50
1445,Maintenance Required,Available,62
1446,Maintenance Required,Available,14
1447,Fair,Rented,73
1448,Fair,Maintenance,20
1449,Good,Available,64
1450,Fair,Maintenance,72
1451,Fair,Available,49
1452,Good,Rented,80
1453,Maintenance Required,Available,50
1454,Excellent,Available,34
1455,Good,Available,36
1456,Maintenance Required,Rented,62
1457,Maintenance Required,Available,5
1458,Fair,Maintenance,47
1459,Maintenance Required,Available,13
1460,Maintenance Required,Maintenance,41
1461,Excellent,Available,17
1462,Good,Available,50
1463,Maintenance Required,Maintenance,4
1464,Good,Available,72
1465,Maintenance Required,Available,34
1466,Good,Maintenance,52
1467,Maintenance Required,Available,69
1468,Fair,Available,14
1469,Maintenance Required,Available,47
1470,Good,Available,30
1471,Maintenance Required,Available,17
1472,Maintenance Required,Rented,70
1473,Good,Available,75
1474,Good,Maintenance,42
1475,Fair,Available,8
1476,Good,Rented,80
1477,Excellent,Available,7
1478,Excellent,Available,11
1479,Fair,Rented,11
1480,Maintenance Required,Available,10
1481,Maintenance Required,Available,75
1482,Fair,Available,72
1483,Excellent,Available,80
1484,Good,Available,12
1485,Good,Available,7
1486,Fair,Rented,68
1487,Excellent,Maintenance,74
1488,Maintenance Required,Available,52
1489,Good,Available,26
1490,Fair,Available,8
1491,Excellent,Rented,68
1492,Good,Rented,60
1493,Fair,Rented,47
1494,Good,Available,9
1495,Good,Available,10
1496,Maintenance Required,Available,3
1497,Maintenance Required,Available,11
1498,Maintenance Required,Rented,16
1499,Good,Available,9
1500,Good,Rented,20
1501,Excellent,Rented,34
1502,Good,Rented,78
1503,Good,Available,65
1504,Excellent,Rented,79
1505,Maintenance Required,Available,60
1506,Good,Available,2
1507,Excellent,Maintenance,29
1508,Good,Available,30
1509,Good,Rented,18
1510,Excellent,Available,59
1511,Good,Rented,49
1512,Fair,Maintenance,75
1513,Fair,Available,80
1514,Fair,Available,24
1515,Maintenance Required,Available,79
1516,Fair,Maintenance,34
1517,Good,Rented,36
1518,Maintenance Required,Maintenance,70
1519,Excellent,Available,15
1520,Good,Available,40
1521,Maintenance Required,Available,6
1522,Excellent,Available,4
1523,Maintenance Required,Rented,72
1524,Fair,Available,11
1525,Excellent,Rented,45
1526,Maintenance Required,Maintenance,22
1527,Excellent,Available,62
1528,Excellent,Available,46
1529,Fair,Rented,3
1530,Maintenance Required,Available,31
1531,Maintenance Required,Available,15
1532,Maintenance Required,Available,51
1533,Good,Available,28
1534,Fair,Available,42
1535,Excellent,Available,69
1536,Fair,Available,80
1537,Maintenance Required,Rented,80
1538,Maintenance Required,Maintenance,30
1539,Fair,Rented,26
1540,Fair,Available,75
1541,Good,Available,9
1542,Fair,Available,58
1543,Excellent,Rented,10
1544,Maintenance Required,Rented,28
1545,Good,Maintenance,2
1546,Good,Available,55
1547,Maintenance Required,Rented,51
1548,Excellent,Available,14
1549,Fair,Available,47
1550,Good,Available,27
1551,Excellent,Available,2
1552,Good,Available,51
1553,Good,Maintenance,66
1554,Fair,Maintenance,22
1555,Maintenance Required,Available,18
1556,Excellent,Available,22
1557,Good,Available,61
1558,Maintenance Required,Available,22
1559,Fair,Available,55
1560,Fair,Available,70
1561,Excellent,Rented,24
1562,Excellent,Available,18
1563,Maintenance Required,Available,79
1564,Fair,Available,71
1565,Maintenance Required,Available,70
1566,Maintenance Required,Available,9
1567,Maintenance Required,Available,63
1568,Fair,Available,51
1569,Fair,Available,21
1570,Excellent,Available,43
1571,Fair,Available,3
1572,Excellent,Maintenance,5
1573,Fair,Available,39
1574,Maintenance Required,Available,17
1575,Excellent,Available,27
1576,Maintenance Required,Available,27
1577,Good,Available,58
1578,Fair,Available,31
1579,Good,Available,20
1580,Fair,Available,25
1581,Good,Rented,36
1582,Good,Maintenance,43
